Entity,Continents,Code,Year,"Cardiovascular diseases per 100,000 people, in both sexes aged all ages"
Spain,Europe,ESP,2008,111.192444
Spain,Europe,ESP,2009,105.03436
Spain,Europe,ESP,2010,100.785934
Spain,Europe,ESP,2011,97.01397
Spain,Europe,ESP,2012,95.29378
Spain,Europe,ESP,2013,89.592094
Spain,Europe,ESP,2014,87.15043
Spain,Europe,ESP,2021,77.32539
Spain,Europe,ESP,2020,78.81062
Spain,Europe,ESP,2019,77.61572
Spain,Europe,ESP,2018,81.98424
Spain,Europe,ESP,2017,84.262985
Spain,Europe,ESP,2016,84.943306
Spain,Europe,ESP,2015,89.44597
Sri Lanka,Asia,LKA,1955,165.81818
Sri Lanka,Asia,LKA,1956,152.54977
Sri Lanka,Asia,LKA,1957,155.39458
Sri Lanka,Asia,LKA,1958,141.46043
Sri Lanka,Asia,LKA,1959,138.86664
Sri Lanka,Asia,LKA,1960,135.80191
Sri Lanka,Asia,LKA,1961,141.73148
Sri Lanka,Asia,LKA,1962,161.18686
Sri Lanka,Asia,LKA,1963,165.37317
Sri Lanka,Asia,LKA,1964,141.28384
Sri Lanka,Asia,LKA,1965,160.67833
Sri Lanka,Asia,LKA,1966,137.90436
Sri Lanka,Asia,LKA,1967,146.71255
Sri Lanka,Asia,LKA,1968,151.34926
Sri Lanka,Asia,LKA,1977,148.3378
Sri Lanka,Asia,LKA,1980,167.3061
Sri Lanka,Asia,LKA,1981,158.68387
Sri Lanka,Asia,LKA,1982,137.56085
Sri Lanka,Asia,LKA,1983,137.43962
Sri Lanka,Asia,LKA,1984,152.24318
Sri Lanka,Asia,LKA,1985,160.78134
Sri Lanka,Asia,LKA,1986,166.60196
Sri Lanka,Asia,LKA,1996,145.67253
Sri Lanka,Asia,LKA,1997,145.27795
Sri Lanka,Asia,LKA,1998,143.45595
Sri Lanka,Asia,LKA,1999,155.52235
Sri Lanka,Asia,LKA,2000,161.67302
Sri Lanka,Asia,LKA,2001,158.0776
Sri Lanka,Asia,LKA,2002,161.13297
Sri Lanka,Asia,LKA,2003,161.77414
Sri Lanka,Asia,LKA,2004,159.3165
Sri Lanka,Asia,LKA,2005,160.27599
Sri Lanka,Asia,LKA,2006,166.15962
Sri Lanka,Asia,LKA,2007,163.93045
Sri Lanka,Asia,LKA,2009,165.54736
Sri Lanka,Asia,LKA,2010,169.16196
Sri Lanka,Asia,LKA,2011,153.80112
Sri Lanka,Asia,LKA,2012,147.18388
Sri Lanka,Asia,LKA,2013,148.4997
Sri Lanka,Asia,LKA,2014,148.33586
Suriname,South America,SUR,1963,245.66415
Suriname,South America,SUR,1964,258.13882
Suriname,South America,SUR,1965,262.07532
Suriname,South America,SUR,1966,249.06906
Suriname,South America,SUR,1971,283.24677
Suriname,South America,SUR,1975,353.84662
Suriname,South America,SUR,1976,389.2475
Suriname,South America,SUR,1977,301.33365
Suriname,South America,SUR,1978,329.58105
Suriname,South America,SUR,1979,360.44272
Suriname,South America,SUR,1980,359.7625
Suriname,South America,SUR,1981,305.8627
Suriname,South America,SUR,1982,376.54874
Suriname,South America,SUR,1984,310.28845
Suriname,South America,SUR,1985,291.2942
Suriname,South America,SUR,1986,227.91034
Suriname,South America,SUR,1987,210.20158
Suriname,South America,SUR,1988,204.57239
Suriname,South America,SUR,1989,247.58258
Suriname,South America,SUR,1990,275.58917
Suriname,South America,SUR,1991,235.96582
Suriname,South America,SUR,1992,200.48573
Suriname,South America,SUR,1995,144.21075
Suriname,South America,SUR,1996,176.97188
Suriname,South America,SUR,1997,180.99648
Suriname,South America,SUR,1998,214.06403
Suriname,South America,SUR,1999,222.85672
Suriname,South America,SUR,2000,236.38187
Suriname,South America,SUR,2001,221.0358
Suriname,South America,SUR,2002,247.08908
Suriname,South America,SUR,2003,251.42421
Suriname,South America,SUR,2004,257.3709
Suriname,South America,SUR,2005,262.77924
Suriname,South America,SUR,2006,230.75278
Suriname,South America,SUR,2007,221.59962
Suriname,South America,SUR,2008,205.92513
Suriname,South America,SUR,2009,197.74368
Suriname,South America,SUR,2010,208.59071
Suriname,South America,SUR,2011,188.39594
Suriname,South America,SUR,2012,183.5046
Suriname,South America,SUR,2013,190.16536
Suriname,South America,SUR,2014,199.2727
Sweden,Europe,SWE,1951,398.27686
Sweden,Europe,SWE,1952,394.57855
Sweden,Europe,SWE,1953,407.87997
Sweden,Europe,SWE,1954,405.61496
Sweden,Europe,SWE,1955,398.94638
Sweden,Europe,SWE,1956,404.44495
Sweden,Europe,SWE,1957,415.58258
Sweden,Europe,SWE,1958,392.05634
Sweden,Europe,SWE,1959,380.2071
Sweden,Europe,SWE,1960,396.64496
Sweden,Europe,SWE,1961,387.82202
Sweden,Europe,SWE,1962,394.3916
Sweden,Europe,SWE,1963,381.16873
Sweden,Europe,SWE,1964,374.1336
Sweden,Europe,SWE,1965,372.63202
Sweden,Europe,SWE,1966,361.26035
Sweden,Europe,SWE,1967,361.21597
Sweden,Europe,SWE,1968,367.469
Sweden,Europe,SWE,1969,361.2257
Sweden,Europe,SWE,1970,341.30103
Sweden,Europe,SWE,1971,356.16293
Sweden,Europe,SWE,1972,344.09702
Sweden,Europe,SWE,1973,343.56943
Sweden,Europe,SWE,1974,335.20923
Sweden,Europe,SWE,1975,335.79535
Sweden,Europe,SWE,1976,336.66293
Sweden,Europe,SWE,1977,321.56827
Sweden,Europe,SWE,1978,325.07925
Sweden,Europe,SWE,1979,324.29718
Sweden,Europe,SWE,1980,321.54816
Sweden,Europe,SWE,1981,323.80673
Sweden,Europe,SWE,1982,312.7306
Sweden,Europe,SWE,1983,302.70987
Sweden,Europe,SWE,1984,292.2321
Sweden,Europe,SWE,1985,294.85873
Sweden,Europe,SWE,1986,286.54703
Sweden,Europe,SWE,1987,276.0571
Sweden,Europe,SWE,1988,272.54553
Sweden,Europe,SWE,1989,249.3772
Sweden,Europe,SWE,1990,251.36555
Sweden,Europe,SWE,1991,246.61925
Sweden,Europe,SWE,1992,237.83022
Sweden,Europe,SWE,1993,236.43675
Sweden,Europe,SWE,1994,218.79535
Sweden,Europe,SWE,1995,218.47168
Sweden,Europe,SWE,1996,211.46301
Sweden,Europe,SWE,1997,204.37138
Sweden,Europe,SWE,1998,200.85179
Sweden,Europe,SWE,1999,196.1453
Sweden,Europe,SWE,2000,187.6218
Sweden,Europe,SWE,2001,182.32806
Sweden,Europe,SWE,2002,178.01309
Sweden,Europe,SWE,2003,171.70108
Sweden,Europe,SWE,2004,160.11342
Sweden,Europe,SWE,2005,155.0144
Sweden,Europe,SWE,2006,151.17409
Sweden,Europe,SWE,2007,146.48396
Sweden,Europe,SWE,2008,142.38087
Sweden,Europe,SWE,2009,135.9909
Sweden,Europe,SWE,2010,132.21217
Sweden,Europe,SWE,2011,127.03948
Sweden,Europe,SWE,2012,125.70926
Sweden,Europe,SWE,2013,120.55748
Sweden,Europe,SWE,2014,114.992004
Sweden,Europe,SWE,2018,101.92124
Sweden,Europe,SWE,2017,105.19345
Sweden,Europe,SWE,2016,108.96037
Sweden,Europe,SWE,2015,113.211784
Switzerland,Europe,CHE,1951,437.00568
Switzerland,Europe,CHE,1952,431.4326
Switzerland,Europe,CHE,1953,437.96378
Switzerland,Europe,CHE,1954,436.5209
Switzerland,Europe,CHE,1955,431.49182
Switzerland,Europe,CHE,1956,436.59695
Switzerland,Europe,CHE,1957,420.54245
Switzerland,Europe,CHE,1958,401.54922
Switzerland,Europe,CHE,1959,390.27966
Switzerland,Europe,CHE,1960,398.3933
Switzerland,Europe,CHE,1961,377.7917
Switzerland,Europe,CHE,1962,401.91644
Switzerland,Europe,CHE,1963,406.21716
Switzerland,Europe,CHE,1964,372.11255
Switzerland,Europe,CHE,1965,385.91986
Switzerland,Europe,CHE,1966,371.42834
Switzerland,Europe,CHE,1967,356.36487
Switzerland,Europe,CHE,1968,365.93628
Switzerland,Europe,CHE,1969,340.1944
Switzerland,Europe,CHE,1970,335.2025
Switzerland,Europe,CHE,1971,331.11334
Switzerland,Europe,CHE,1972,313.28067
Switzerland,Europe,CHE,1973,306.32477
Switzerland,Europe,CHE,1974,298.15833
Switzerland,Europe,CHE,1975,304.38693
Switzerland,Europe,CHE,1976,306.45615
Switzerland,Europe,CHE,1977,296.16245
Switzerland,Europe,CHE,1978,297.16638
Switzerland,Europe,CHE,1979,284.54425
Switzerland,Europe,CHE,1980,283.25827
Switzerland,Europe,CHE,1981,276.34555
Switzerland,Europe,CHE,1982,267.75497
Switzerland,Europe,CHE,1983,258.32425
Switzerland,Europe,CHE,1984,245.42778
Switzerland,Europe,CHE,1985,236.30019
Switzerland,Europe,CHE,1986,229.53232
Switzerland,Europe,CHE,1987,219.10088
Switzerland,Europe,CHE,1988,218.62685
Switzerland,Europe,CHE,1989,209.90724
Switzerland,Europe,CHE,1990,212.37347
Switzerland,Europe,CHE,1991,203.90457
Switzerland,Europe,CHE,1992,196.32259
Switzerland,Europe,CHE,1993,191.90709
Switzerland,Europe,CHE,1994,184.05362
Switzerland,Europe,CHE,1995,177.90189
Switzerland,Europe,CHE,1996,170.12761
Switzerland,Europe,CHE,1997,169.86638
Switzerland,Europe,CHE,1998,162.8533
Switzerland,Europe,CHE,1999,159.37776
Switzerland,Europe,CHE,2000,153.11679
Switzerland,Europe,CHE,2001,145.02597
Switzerland,Europe,CHE,2002,137.20668
Switzerland,Europe,CHE,2003,136.7212
Switzerland,Europe,CHE,2004,126.250145
Switzerland,Europe,CHE,2005,125.41915
Switzerland,Europe,CHE,2006,119.58033
Switzerland,Europe,CHE,2007,116.94346
Switzerland,Europe,CHE,2008,112.21883
Switzerland,Europe,CHE,2009,109.016106
Switzerland,Europe,CHE,2010,104.987526
Switzerland,Europe,CHE,2011,98.97231
Switzerland,Europe,CHE,2012,99.515396
Switzerland,Europe,CHE,2013,96.05223
Switzerland,Europe,CHE,2014,90.4282
Switzerland,Europe,CHE,2019,76.247475
Switzerland,Europe,CHE,2020,76.17278
Switzerland,Europe,CHE,2018,80.74782
Switzerland,Europe,CHE,2017,84.62571
Switzerland,Europe,CHE,2016,85.36551
Switzerland,Europe,CHE,2015,91.11351
Syria,Asia,SYR,1998,334.50427
Syria,Asia,SYR,1999,387.94586
Syria,Asia,SYR,2000,401.13794
Syria,Asia,SYR,2001,315.6816
Syria,Asia,SYR,2002,333.69998
Syria,Asia,SYR,2003,303.56033
Syria,Asia,SYR,2004,347.45898
Syria,Asia,SYR,2005,394.90607
Syria,Asia,SYR,2006,363.47592
Syria,Asia,SYR,2007,354.37512
Syria,Asia,SYR,2008,387.68094
Syria,Asia,SYR,2009,312.33627
Syria,Asia,SYR,2010,366.594
Tajikistan,Asia,TJK,1981,361.886
Tajikistan,Asia,TJK,1982,359.34628
Tajikistan,Asia,TJK,1985,339.53864
Tajikistan,Asia,TJK,1986,335.59854
Tajikistan,Asia,TJK,1987,348.52295
Tajikistan,Asia,TJK,1988,386.407
Tajikistan,Asia,TJK,1989,389.74686
Tajikistan,Asia,TJK,1990,369.09332
Tajikistan,Asia,TJK,1991,364.93405
Tajikistan,Asia,TJK,1992,391.0032
Tajikistan,Asia,TJK,1993,455.55573
Tajikistan,Asia,TJK,1994,482.29935
Tajikistan,Asia,TJK,1995,447.15988
Tajikistan,Asia,TJK,1996,452.67114
Tajikistan,Asia,TJK,1997,429.3221
Tajikistan,Asia,TJK,1998,430.17734
Tajikistan,Asia,TJK,1999,446.57068
Tajikistan,Asia,TJK,2000,397.4276
Tajikistan,Asia,TJK,2001,432.79578
Tajikistan,Asia,TJK,2002,465.07727
Tajikistan,Asia,TJK,2003,460.31696
Tajikistan,Asia,TJK,2004,429.08948
Tajikistan,Asia,TJK,2005,542.7948
Tajikistan,Asia,TJK,2017,394.29648
Tajikistan,Asia,TJK,2016,454.58536
Thailand,Asia,THA,1969,41.19931
Thailand,Asia,THA,1970,35.7209
Thailand,Asia,THA,1971,42.620064
Thailand,Asia,THA,1972,49.920902
Thailand,Asia,THA,1973,46.962425
Thailand,Asia,THA,1974,48.302963
Thailand,Asia,THA,1975,42.286747
Thailand,Asia,THA,1976,37.971653
Thailand,Asia,THA,1977,38.101257
Thailand,Asia,THA,1978,38.98073
Thailand,Asia,THA,1979,69.92797
Thailand,Asia,THA,1980,80.53182
Thailand,Asia,THA,1981,74.66758
Thailand,Asia,THA,1982,79.52646
Thailand,Asia,THA,1983,78.98915
Thailand,Asia,THA,1984,78.87317
Thailand,Asia,THA,1985,77.826935
Thailand,Asia,THA,1986,76.43256
Thailand,Asia,THA,1987,85.28831
Thailand,Asia,THA,1990,99.87001
Thailand,Asia,THA,1991,104.13337
Thailand,Asia,THA,1992,105.50089
Thailand,Asia,THA,1994,124.181946
Thailand,Asia,THA,1995,118.10943
Thailand,Asia,THA,1996,122.98215
Thailand,Asia,THA,1997,110.95105
Thailand,Asia,THA,1998,98.43177
Thailand,Asia,THA,1999,77.53734
Thailand,Asia,THA,2000,58.540257
Thailand,Asia,THA,2002,59.094315
Thailand,Asia,THA,2003,67.75658
Thailand,Asia,THA,2004,63.752388
Thailand,Asia,THA,2005,57.346985
Thailand,Asia,THA,2006,51.39232
Thailand,Asia,THA,2007,56.61501
Thailand,Asia,THA,2008,56.677002
Thailand,Asia,THA,2009,54.562817
Thailand,Asia,THA,2010,59.436314
Thailand,Asia,THA,2011,63.991558
Thailand,Asia,THA,2012,64.96284
Thailand,Asia,THA,2013,72.81616
Thailand,Asia,THA,2014,74.890274
Thailand,Asia,THA,2019,79.4984
Thailand,Asia,THA,2018,74.487755
Thailand,Asia,THA,2017,77.35702
Thailand,Asia,THA,2016,82.35507
Thailand,Asia,THA,2015,75.73187
Trinidad and Tobago,North America,TTO,1951,381.71408
Trinidad and Tobago,North America,TTO,1952,391.89026
Trinidad and Tobago,North America,TTO,1953,479.9049
Trinidad and Tobago,North America,TTO,1954,491.2754
Trinidad and Tobago,North America,TTO,1955,549.48914
Trinidad and Tobago,North America,TTO,1956,576.6369
Trinidad and Tobago,North America,TTO,1957,571.84357
Trinidad and Tobago,North America,TTO,1958,562.61694
Trinidad and Tobago,North America,TTO,1960,465.54453
Trinidad and Tobago,North America,TTO,1961,548.52136
Trinidad and Tobago,North America,TTO,1962,506.53082
Trinidad and Tobago,North America,TTO,1963,527.80005
Trinidad and Tobago,North America,TTO,1966,576.6906
Trinidad and Tobago,North America,TTO,1967,601.7063
Trinidad and Tobago,North America,TTO,1968,609.54785
Trinidad and Tobago,North America,TTO,1970,652.64557
Trinidad and Tobago,North America,TTO,1971,618.1799
Trinidad and Tobago,North America,TTO,1972,593.1707
Trinidad and Tobago,North America,TTO,1973,594.3269
Trinidad and Tobago,North America,TTO,1974,520.6049
Trinidad and Tobago,North America,TTO,1975,527.0379
Trinidad and Tobago,North America,TTO,1976,531.954
Trinidad and Tobago,North America,TTO,1977,507.92252
Trinidad and Tobago,North America,TTO,1978,463.97025
Trinidad and Tobago,North America,TTO,1979,476.31567
Trinidad and Tobago,North America,TTO,1980,525.2996
Trinidad and Tobago,North America,TTO,1981,498.2783
Trinidad and Tobago,North America,TTO,1982,504.35922
Trinidad and Tobago,North America,TTO,1983,493.1647
Trinidad and Tobago,North America,TTO,1984,422.4028
Trinidad and Tobago,North America,TTO,1985,408.68353
Trinidad and Tobago,North America,TTO,1986,405.4364
Trinidad and Tobago,North America,TTO,1987,422.86914
Trinidad and Tobago,North America,TTO,1988,397.5152
Trinidad and Tobago,North America,TTO,1989,406.5677
Trinidad and Tobago,North America,TTO,1990,366.47336
Trinidad and Tobago,North America,TTO,1991,388.26196
Trinidad and Tobago,North America,TTO,1992,347.31223
Trinidad and Tobago,North America,TTO,1993,352.75806
Trinidad and Tobago,North America,TTO,1994,368.9894
Trinidad and Tobago,North America,TTO,1995,378.65356
Trinidad and Tobago,North America,TTO,1996,384.97177
Trinidad and Tobago,North America,TTO,1997,380.2784
Trinidad and Tobago,North America,TTO,1998,386.40714
Trinidad and Tobago,North America,TTO,1999,384.19302
Trinidad and Tobago,North America,TTO,2000,344.0034
Trinidad and Tobago,North America,TTO,2001,336.7387
Trinidad and Tobago,North America,TTO,2002,326.6207
Trinidad and Tobago,North America,TTO,2003,329.84076
Trinidad and Tobago,North America,TTO,2004,306.41116
Trinidad and Tobago,North America,TTO,2005,292.7761
Trinidad and Tobago,North America,TTO,2006,279.21762
Trinidad and Tobago,North America,TTO,2007,254.964
Trinidad and Tobago,North America,TTO,2008,263.56085
Trinidad and Tobago,North America,TTO,2009,240.34967
Trinidad and Tobago,North America,TTO,2010,245.16962
Trinidad and Tobago,North America,TTO,2011,215.54198
Trinidad and Tobago,North America,TTO,2012,224.33752
Turkey,Asia,TUR,2009,187.7948
Turkey,Asia,TUR,2010,184.57266
Turkey,Asia,TUR,2011,181.9235
Turkey,Asia,TUR,2012,174.34535
Turkey,Asia,TUR,2013,195.07582
Turkey,Asia,TUR,2014,200.84702
Turkey,Asia,TUR,2019,171.54158
Turkey,Asia,TUR,2018,180.27013
Turkey,Asia,TUR,2017,195.293
Turkey,Asia,TUR,2016,200.6665
Turkey,Asia,TUR,2015,199.50668
Turkmenistan,Asia,TKM,1981,510.3797
Turkmenistan,Asia,TKM,1982,515.6943
Turkmenistan,Asia,TKM,1985,524.6145
Turkmenistan,Asia,TKM,1986,531.1141
Turkmenistan,Asia,TKM,1987,525.36597
Turkmenistan,Asia,TKM,1988,536.52954
Turkmenistan,Asia,TKM,1989,552.80133
Turkmenistan,Asia,TKM,1990,520.6229
Turkmenistan,Asia,TKM,1991,609.59607
Turkmenistan,Asia,TKM,1992,621.75037
Turkmenistan,Asia,TKM,1993,700.99646
Turkmenistan,Asia,TKM,1994,766.6425
Turkmenistan,Asia,TKM,1995,661.9786
Turkmenistan,Asia,TKM,1996,692.0342
Turkmenistan,Asia,TKM,1997,645.2939
Turkmenistan,Asia,TKM,1998,641.971
Turkmenistan,Asia,TKM,1999,551.7787
Turkmenistan,Asia,TKM,2000,592.894
Turkmenistan,Asia,TKM,2001,572.2757
Turkmenistan,Asia,TKM,2002,624.9409
Turkmenistan,Asia,TKM,2003,618.9201
Turkmenistan,Asia,TKM,2004,610.68713
Turkmenistan,Asia,TKM,2005,624.02356
Turkmenistan,Asia,TKM,2006,580.63495
Turkmenistan,Asia,TKM,2007,564.6019
Turkmenistan,Asia,TKM,2009,470.20273
Turkmenistan,Asia,TKM,2010,459.23972
Turkmenistan,Asia,TKM,2011,461.03033
Turkmenistan,Asia,TKM,2012,456.1826
Turkmenistan,Asia,TKM,2013,449.11835
Turkmenistan,Asia,TKM,2014,440.27875
Turkmenistan,Asia,TKM,2015,429.99884
Ukraine,Europe,UKR,1981,530.6347
Ukraine,Europe,UKR,1982,522.87787
Ukraine,Europe,UKR,1985,560.6073
Ukraine,Europe,UKR,1986,496.58707
Ukraine,Europe,UKR,1987,507.51306
Ukraine,Europe,UKR,1988,507.022
Ukraine,Europe,UKR,1989,468.1056
Ukraine,Europe,UKR,1990,443.1929
Ukraine,Europe,UKR,1991,460.74054
Ukraine,Europe,UKR,1992,472.05692
Ukraine,Europe,UKR,1993,532.4475
Ukraine,Europe,UKR,1994,563.0171
Ukraine,Europe,UKR,1995,588.70166
Ukraine,Europe,UKR,1996,583.9628
Ukraine,Europe,UKR,1997,581.04193
Ukraine,Europe,UKR,1998,561.03186
Ukraine,Europe,UKR,1999,577.85236
Ukraine,Europe,UKR,2000,593.6343
Ukraine,Europe,UKR,2001,582.35016
Ukraine,Europe,UKR,2002,600.3251
Ukraine,Europe,UKR,2003,615.0593
Ukraine,Europe,UKR,2004,607.0711
Ukraine,Europe,UKR,2005,621.81
Ukraine,Europe,UKR,2006,603.02844
Ukraine,Europe,UKR,2007,596.57227
Ukraine,Europe,UKR,2008,589.4538
Ukraine,Europe,UKR,2009,554.50757
Ukraine,Europe,UKR,2010,550.055
Ukraine,Europe,UKR,2011,512.90735
Ukraine,Europe,UKR,2012,501.4748
Ukraine,Europe,UKR,2014,506.37878
Ukraine,Europe,UKR,2019,441.3176
Ukraine,Europe,UKR,2018,446.88403
Ukraine,Europe,UKR,2017,440.9673
Ukraine,Europe,UKR,2015,476.65793
United Arab Emirates,Asia,ARE,2020,83.12392
United Arab Emirates,Asia,ARE,2019,123.299286
United Arab Emirates,Asia,ARE,2018,131.36433
United Kingdom,Europe,GBR,1950,489.69177
United Kingdom,Europe,GBR,1951,517.11804
United Kingdom,Europe,GBR,1952,480.25076
United Kingdom,Europe,GBR,1953,467.61652
United Kingdom,Europe,GBR,1954,473.01398
United Kingdom,Europe,GBR,1955,479.89594
United Kingdom,Europe,GBR,1956,475.29105
United Kingdom,Europe,GBR,1957,452.26712
United Kingdom,Europe,GBR,1958,467.52643
United Kingdom,Europe,GBR,1959,451.11902
United Kingdom,Europe,GBR,1960,452.61966
United Kingdom,Europe,GBR,1961,458.51434
United Kingdom,Europe,GBR,1962,459.1678
United Kingdom,Europe,GBR,1963,466.96323
United Kingdom,Europe,GBR,1964,425.84253
United Kingdom,Europe,GBR,1965,436.51547
United Kingdom,Europe,GBR,1966,435.58542
United Kingdom,Europe,GBR,1967,414.09558
United Kingdom,Europe,GBR,1968,432.66
United Kingdom,Europe,GBR,1969,426.04947
United Kingdom,Europe,GBR,1970,417.09665
United Kingdom,Europe,GBR,1971,408.4113
United Kingdom,Europe,GBR,1972,420.14407
United Kingdom,Europe,GBR,1973,411.96945
United Kingdom,Europe,GBR,1974,406.02637
United Kingdom,Europe,GBR,1975,396.54657
United Kingdom,Europe,GBR,1976,393.2048
United Kingdom,Europe,GBR,1977,378.836
United Kingdom,Europe,GBR,1978,381.04007
United Kingdom,Europe,GBR,1979,378.61707
United Kingdom,Europe,GBR,1980,361.3298
United Kingdom,Europe,GBR,1981,345.1091
United Kingdom,Europe,GBR,1982,338.40167
United Kingdom,Europe,GBR,1983,332.35376
United Kingdom,Europe,GBR,1984,322.20163
United Kingdom,Europe,GBR,1985,324.6646
United Kingdom,Europe,GBR,1986,312.0695
United Kingdom,Europe,GBR,1987,298.0996
United Kingdom,Europe,GBR,1988,290.31058
United Kingdom,Europe,GBR,1989,282.30447
United Kingdom,Europe,GBR,1990,271.63583
United Kingdom,Europe,GBR,1991,267.9723
United Kingdom,Europe,GBR,1992,257.68005
United Kingdom,Europe,GBR,1993,258.59253
United Kingdom,Europe,GBR,1994,240.40758
United Kingdom,Europe,GBR,1995,237.09076
United Kingdom,Europe,GBR,1996,228.78174
United Kingdom,Europe,GBR,1997,218.09431
United Kingdom,Europe,GBR,1998,213.72824
United Kingdom,Europe,GBR,1999,205.23256
United Kingdom,Europe,GBR,2000,191.27956
United Kingdom,Europe,GBR,2001,191.49309
United Kingdom,Europe,GBR,2002,186.5036
United Kingdom,Europe,GBR,2003,180.69041
United Kingdom,Europe,GBR,2004,166.46188
United Kingdom,Europe,GBR,2005,157.06685
United Kingdom,Europe,GBR,2006,146.46947
United Kingdom,Europe,GBR,2007,139.8344
United Kingdom,Europe,GBR,2008,134.8586
United Kingdom,Europe,GBR,2009,125.58292
United Kingdom,Europe,GBR,2010,121.78128
United Kingdom,Europe,GBR,2011,107.423355
United Kingdom,Europe,GBR,2012,106.45209
United Kingdom,Europe,GBR,2013,104.25039
United Kingdom,Europe,GBR,2014,98.987366
United Kingdom,Europe,GBR,2020,90.82219
United Kingdom,Europe,GBR,2019,87.690834
United Kingdom,Europe,GBR,2018,93.689415
United Kingdom,Europe,GBR,2017,93.27445
United Kingdom,Europe,GBR,2016,95.3241
United Kingdom,Europe,GBR,2015,99.68656
United States,North America,USA,1950,531.70526
United States,North America,USA,1951,524.8672
United States,North America,USA,1952,517.24536
United States,North America,USA,1953,515.6458
United States,North America,USA,1954,490.84772
United States,North America,USA,1955,498.24725
United States,North America,USA,1956,498.97635
United States,North America,USA,1957,507.49536
United States,North America,USA,1958,505.3851
United States,North America,USA,1959,494.65536
United States,North America,USA,1960,498.40283
United States,North America,USA,1961,483.98874
United States,North America,USA,1962,490.9507
United States,North America,USA,1963,494.5292
United States,North America,USA,1964,478.33328
United States,North America,USA,1965,476.14255
United States,North America,USA,1966,474.99802
United States,North America,USA,1967,460.53107
United States,North America,USA,1968,466.87003
United States,North America,USA,1969,452.5236
United States,North America,USA,1970,439.4429
United States,North America,USA,1971,429.09995
United States,North America,USA,1972,428.07486
United States,North America,USA,1973,420.05148
United States,North America,USA,1974,399.04126
United States,North America,USA,1975,369.90097
United States,North America,USA,1976,361.65488
United States,North America,USA,1977,347.83356
United States,North America,USA,1978,340.07343
United States,North America,USA,1979,324.59958
United States,North America,USA,1980,326.03244
United States,North America,USA,1981,313.79025
United States,North America,USA,1982,304.3606
United States,North America,USA,1983,304.58072
United States,North America,USA,1984,292.76324
United States,North America,USA,1985,287.6418
United States,North America,USA,1986,278.59256
United States,North America,USA,1987,271.3784
United States,North America,USA,1988,266.8292
United States,North America,USA,1989,251.01442
United States,North America,USA,1990,245.41653
United States,North America,USA,1991,238.7156
United States,North America,USA,1992,232.85387
United States,North America,USA,1993,235.21797
United States,North America,USA,1994,228.77626
United States,North America,USA,1995,226.65894
United States,North America,USA,1996,221.57298
United States,North America,USA,1997,215.75916
United States,North America,USA,1998,209.3251
United States,North America,USA,1999,206.12608
United States,North America,USA,2000,198.92432
United States,North America,USA,2001,191.0485
United States,North America,USA,2002,186.02496
United States,North America,USA,2003,179.61908
United States,North America,USA,2004,168.4497
United States,North America,USA,2005,163.34738
United States,North America,USA,2006,154.67557
United States,North America,USA,2007,149.16867
United States,North America,USA,2008,148.0418
United States,North America,USA,2009,141.39267
United States,North America,USA,2010,138.3458
United States,North America,USA,2011,134.80379
United States,North America,USA,2012,132.41144
United States,North America,USA,2013,132.06017
United States,North America,USA,2014,130.99333
United States,North America,USA,2020,132.97804
United States,North America,USA,2019,126.21044
United States,North America,USA,2017,131.03789
United States,North America,USA,2016,131.07285
United States,North America,USA,2015,132.92258
United States,North America,USA,2018,130.0983
Uruguay,South America,URY,1955,299.73477
Uruguay,South America,URY,1956,296.86987
Uruguay,South America,URY,1957,313.21555
Uruguay,South America,URY,1958,303.81375
Uruguay,South America,URY,1959,349.06577
Uruguay,South America,URY,1960,318.94366
Uruguay,South America,URY,1963,348.78336
Uruguay,South America,URY,1964,371.01108
Uruguay,South America,URY,1965,373.0687
Uruguay,South America,URY,1966,384.9447
Uruguay,South America,URY,1967,400.52887
Uruguay,South America,URY,1968,383.1058
Uruguay,South America,URY,1969,407.22742
Uruguay,South America,URY,1970,390.94547
Uruguay,South America,URY,1971,441.93738
Uruguay,South America,URY,1972,426.07916
Uruguay,South America,URY,1973,405.06467
Uruguay,South America,URY,1974,429.35626
Uruguay,South America,URY,1975,348.3019
Uruguay,South America,URY,1976,363.65088
Uruguay,South America,URY,1977,364.47223
Uruguay,South America,URY,1978,351.2315
Uruguay,South America,URY,1980,347.27594
Uruguay,South America,URY,1981,316.01562
Uruguay,South America,URY,1982,309.7646
Uruguay,South America,URY,1983,330.96353
Uruguay,South America,URY,1984,330.91382
Uruguay,South America,URY,1985,299.73566
Uruguay,South America,URY,1986,299.04575
Uruguay,South America,URY,1987,315.5885
Uruguay,South America,URY,1988,320.93857
Uruguay,South America,URY,1989,294.49454
Uruguay,South America,URY,1990,274.5535
Uruguay,South America,URY,1993,258.65198
Uruguay,South America,URY,1994,235.4198
Uruguay,South America,URY,1995,239.8466
Uruguay,South America,URY,1996,228.61359
Uruguay,South America,URY,1997,211.68097
Uruguay,South America,URY,1998,219.7633
Uruguay,South America,URY,1999,210.35536
Uruguay,South America,URY,2000,196.2997
Uruguay,South America,URY,2001,195.16841
Uruguay,South America,URY,2002,187.07153
Uruguay,South America,URY,2003,195.43385
Uruguay,South America,URY,2004,187.66515
Uruguay,South America,URY,2005,180.0007
Uruguay,South America,URY,2006,165.96814
