Entity,Code,Year,"Deaths from cardiovascular diseases per 100,000 people in, both sexes aged less than 1 year","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 1-4 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 5-9 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 10-14 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 15-19 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 20-24 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 25-29 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 30-34 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 35-39 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 40-44 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 45-49 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 50-54 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 55-59 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 60-64 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 65-69 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 70-74 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 75-79 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 80-84 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged over 85 years"
Hungary,HUN,2000,1.0485147,1.4932542,1.0150361,1.1399481,2.9437876,3.9758222,8.165838,22.16299,53.92759,114.47476,188.30014,315.39935,485.02725,841.336,1394.5898,2353.0256,4103.2163,6800.2534,15072.023
Hungary,HUN,2001,0,1.0335677,0.34991157,0.9653892,2.4177659,3.3887753,7.355031,17.222054,45.31512,107.01041,183.79276,299.70114,450.80157,757.4939,1255.0724,2166.7422,3824.2969,6305.5825,13736.497
Hungary,HUN,2002,0,2.0871325,0.54448336,1.9433702,2.4618263,3.9226556,7.224755,18.103657,48.280178,99.089806,188.07976,293.9068,430.08713,722.95996,1240.7083,2155.758,3753.6145,6311.0234,14287.45
Hungary,HUN,2003,1.0640109,0.7832346,1.1294309,0.817465,1.2460147,3.6899462,6.112462,15.111122,34.665924,104.01383,182.3214,282.61844,457.24832,727.99194,1194.1321,2145.1658,3775.047,6642.632,14611.704
Hungary,HUN,2004,1.0714324,0.52115905,0.19510671,0.66305304,2.355313,2.8503711,7.386338,16.275358,40.615253,103.92041,174.35,284.31302,431.3226,711.62885,1176.0536,2023.5981,3594.6138,6475.7397,13673.441
Hungary,HUN,2005,6.3086176,2.6109593,1.2071779,0.8454086,2.378027,2.78771,7.213012,13.885771,43.750614,98.96375,191.62837,305.75787,458.35376,703.0268,1165.5896,2030.0051,3732.0234,6780.112,14275.356
Hungary,HUN,2006,1.0237405,2.0910113,0.6156713,1.742136,2.07857,2.6910415,5.3554325,11.788239,34.399532,81.74279,177.97305,285.75693,451.5131,676.9173,1115.022,1857.6653,3343.0823,6317.55,12649.65
Hungary,HUN,2007,6.14962,1.0381898,0.20706335,0.54207003,2.5734105,2.736024,5.4376254,11.010764,30.000708,89.286,175.4582,286.91144,428.7037,662.46155,1048.9531,1817.7408,3360.8445,6148.6504,12335.308
Hungary,HUN,2008,3.104144,1.8005551,1.0381758,0.5621346,2.4367619,3.0721164,5.528706,12.480681,29.981901,77.79658,155.83907,277.0504,404.14774,656.9209,990.4397,1724.534,3128.1787,5911.4126,11868.769
Hungary,HUN,2009,2.0846255,1.0191745,0.415291,0.58283323,1.9751705,2.6189706,4.2055297,10.82229,27.875809,66.726166,138.88878,269.17297,406.2384,634.6467,994.49945,1718.2648,3090.557,5782.948,11740.937
Hungary,HUN,2010,3.2651284,0.2537118,0.41487837,0.6012771,2.1797562,2.63096,3.8990576,10.87428,25.02444,70.80079,140.3734,255.95935,403.24478,618.7146,942.83405,1679.6757,3056.5784,5772.6177,12067.604
Hungary,HUN,2011,3.4034057,1.0293918,0.20672476,0.4089411,1.5554465,3.5888321,4.2695155,10.03475,21.711916,59.40524,132.63045,243.34967,394.97107,611.3906,925.4309,1581.3223,2933.2678,5504.8706,11611.418
Hungary,HUN,2012,2.2638264,0.26396576,0.6199141,0.41283375,0.8654509,4.621466,4.733496,9.4893055,21.21834,52.893673,120.39284,232.184,369.5708,582.02484,886.6929,1515.2585,2826.5696,5604.4775,12479.41
Hungary,HUN,2013,3.3640585,0.2702217,0.61463004,1.0395064,1.7989591,2.8630075,4.590435,11.7508135,21.381943,48.51655,109.50131,207.49458,359.1344,559.61017,860.88776,1426.1318,2741.3787,5377.8076,12295.837
Hungary,HUN,2014,5.4885044,0.55159634,1.0145805,0.8333281,0.93737227,2.3941295,4.5773025,9.235785,19.509819,51.62437,105.017136,214.36137,359.28192,573.40936,843.5784,1412.2803,2654.8687,5246.757,11981.012
Hungary,HUN,2019,2.1587315,1.064464,0.43699512,0.4036767,1.6415004,2.1759906,4.7609754,10.55493,19.942871,42.7304,91.72701,177.57866,333.49353,571.80975,866.6028,1330.7297,2423.404,4826.2217,11643.321
Hungary,HUN,2018,4.281326,0.2676982,0.43119618,0.20365687,2.0483534,3.156549,5.1000404,10.832725,20.450308,44.39755,94.69829,194.05817,350.38327,591.34344,874.15857,1380.6437,2460.189,5018.5903,11974.394
Hungary,HUN,2017,4.234059,0.54189456,0.21204995,0.6156928,2.035812,2.3822854,5.1360245,10.680952,19.295654,40.815098,97.95006,207.57654,358.07394,587.6379,895.83374,1405.4938,2561.8625,5149.803,12306.409
Hungary,HUN,2016,3.2154512,0.5479392,1.0388498,1.0329479,2.4041784,2.8062136,4.8512797,8.259043,21.802204,43.25434,100.315796,205.2557,361.795,552.8401,876.0438,1354.3707,2500.3484,5089.778,11728.535
Hungary,HUN,2015,5.4171767,1.1073585,0.6107169,1.039339,0.9734331,2.7420504,3.5784984,11.358276,22.578766,43.189148,100.47833,220.42578,368.26822,566.79474,859.44666,1436.7072,2731.5884,5434.4336,12455.586
Iceland,ISL,1951,25.641026,0,6.6666665,0,16.528925,8,26.785715,9.803922,32.258064,71.42857,153.84616,144.92754,250,729.1667,1027.027,1689.6552,3000,6000,9555.556
Iceland,ISL,1952,0,0,0,0,0,8,26.785715,28.846153,43.010754,82.35294,112.5,260.86957,323.07693,549.0196,1076.9231,1689.6552,3652.1738,5166.6665,9444.444
Iceland,ISL,1953,47.61905,0,0,8,0,8.064516,35.39823,9.433962,52.63158,22.988506,100,128.57143,230.76923,425.92593,1119.0476,1925.9259,3500,6230.769,12222.223
Iceland,ISL,1954,0,0,0,0,0,7.9365077,8.620689,9.174312,41.666668,56.179775,111.111115,208.33333,348.48486,321.42856,1214.2858,2034.4828,3333.3333,5846.154,11444.444
Iceland,ISL,1955,0,0,5.586592,0,17.54386,16.806723,16.528925,27.522936,30.612246,55.555557,98.765434,191.78082,363.63635,483.33334,1023.8095,1580.6451,2521.739,7500,10666.667
Iceland,ISL,1956,0,0,0,6.7114096,0,16.806723,56.451614,27.027027,40,54.945053,60.97561,250,313.43283,483.87097,909.0909,2363.6365,3608.6956,5866.6665,9333.333
Iceland,ISL,1957,21.73913,0,0,6.329114,8.474576,0,0,0,38.46154,86.95652,144.57831,192.3077,388.0597,548.3871,869.56525,1911.7646,3590.9092,6866.6665,11888.889
Iceland,ISL,1958,0,0,0,0,0,8.695652,7.9365077,17.391304,9.433962,63.82979,188.23529,240.50633,313.43283,564.5161,1100,1972.2222,3666.6667,6466.6665,11555.556
Iceland,ISL,1959,0,0,4.9751244,0,7.0422535,8.928572,0,0,18.867924,85.106384,139.53488,166.66667,391.30435,629.0323,836.36365,1472.2222,2840,6666.6665,10111.111
Iceland,ISL,1960,41.666668,0,0,5.6179776,0,8.620689,8.264462,8.474576,36.697247,41.666668,113.63636,215.18988,323.94366,619.0476,836.36365,1611.1111,3125,7533.3335,11444.444
Iceland,ISL,1961,0,5.376344,0,0,6.6225166,0,0,0,36.697247,60.60606,166.66667,209.87654,342.46576,634.92065,964.9123,1461.5385,3960,7333.3335,9636.363
Iceland,ISL,1962,0,0,0,0,6.329114,0,34.482758,16.528925,18.181818,88.23529,131.86813,243.90244,306.66666,349.20636,894.7368,1571.4286,3148.1482,5733.3335,10818.182
Iceland,ISL,1963,0,5.347594,4.5454545,0,6.060606,8,26.31579,16.528925,18.018019,48.076923,152.17392,154.7619,466.66666,746.03174,771.9298,1933.3334,3642.8572,6428.5713,11090.909
Iceland,ISL,1964,0,5.347594,0,5.0251255,0,7.518797,8.77193,16.666666,17.699116,75.471695,150.53763,178.57143,421.05264,523.0769,1086.2069,1543.4783,2896.5518,6933.3335,12454.546
Iceland,ISL,1965,0,0,0,0,0,14.184397,17.699116,25.423729,60.344826,46.728973,148.93617,302.3256,394.73685,746.2687,965.5172,1833.3334,2655.1724,5250,10727.272
Iceland,ISL,1966,0,0,0,0,5.4347825,6.6666665,8.77193,25.862068,16.949152,74.07407,175.25774,275.86206,363.63635,647.05884,1421.0526,1632.6531,3387.0967,5117.647,11636.363
Iceland,ISL,1967,0,0,0,0,10.58201,19.10828,8.474576,17.54386,25.210085,27.522936,70,250,329.11392,714.2857,1280.7018,1795.9183,3454.5454,6000,12090.909
Iceland,ISL,1968,0,5.376344,0,9.174312,10.362695,12.195122,24.193548,0,16.806723,36.036037,186.2745,277.77777,308.64197,606.0606,913.7931,1600,3111.111,7157.8945,12454.546
Iceland,ISL,1969,0,0,0,0,0,5.952381,7.6923075,44.642857,59.322033,45.045044,115.38461,300,444.44446,788.7324,1200,1780,2864.8647,6368.421,12090.909
Iceland,ISL,1970,0,0,0,0,5,11.627907,22.058823,9.090909,43.47826,78.947365,76.92308,252.74725,463.41464,845.07043,1163.9344,2100,3157.8948,6750,11090.909
Iceland,ISL,1971,0,0,0,0,4.901961,5.6497173,0,27.272728,36.036037,68.965515,142.85715,308.51065,345.2381,698.6301,1111.1111,1920,3750,4714.2856,12272.728
Iceland,ISL,1972,0,0,0,0,9.478673,5.4945054,13.333333,0,36.363636,34.188034,132.07547,343.75,517.64703,621.62164,1078.125,1780,2825,5130.4346,11818.182
Iceland,ISL,1973,22.222221,0,0,0,0,5.347594,6.4102564,16.806723,0,43.103447,111.111115,234.69388,411.7647,671.0526,1031.25,2020,3400,6333.3335,11416.667
Iceland,ISL,1974,0,0,0,0,9.090909,10.416667,0,8,9.174312,86.206894,137.61469,287.12872,425.28735,539.4737,1200,1865.3846,2275,5423.077,10307.692
Iceland,ISL,1975,0,0,0,4.366812,0,0,11.834319,22.38806,18.518518,78.947365,107.14286,215.68628,443.18182,558.4415,1046.1538,1358.4906,2243.9023,4730.769,9307.692
Iceland,ISL,1976,23.809525,0,0,0,0,0,11.494253,7.0422535,45.87156,81.08108,140.35088,135.92233,377.77777,683.5443,924.24243,1690.909,2487.805,4142.857,9333.333
Iceland,ISL,1977,0,0,0,4.424779,0,4.878049,11.299435,20.408163,45.045044,101.85185,140.35088,223.30096,380.43478,462.5,911.7647,1807.0176,2195.122,5000,7666.6665
Iceland,ISL,1978,0,0,0,0,13.274336,4.784689,5.5555553,26.143791,17.094017,55.555557,43.47826,209.5238,284.21054,679.0123,1014.49274,1660.7142,2390.244,4103.448,7684.2104
Iceland,ISL,1979,0,0,0,0,0,4.716981,5.4347825,6.329114,16.260162,74.76636,123.89381,207.54716,443.29898,597.561,1084.5071,1534.4828,2348.8372,4448.276,8900
Iceland,ISL,1980,44.444443,0,0,0,4.4444447,4.6511626,0,6.134969,22.900763,56.603775,99.0991,275.22937,336.73468,710.8434,958.3333,1689.6552,2533.3333,4366.6665,8238.096
Iceland,ISL,1981,22.727272,0,0,0,4.424779,9.21659,0,5.9171596,14.388489,65.42056,55.555557,189.1892,323.23233,779.06976,1138.8889,2034.4828,2533.3333,4800,9681.818
Iceland,ISL,1982,22.727272,0,0,0,0,0,10.10101,17.142857,6.8965516,36.697247,102.80374,132.74336,350,522.7273,931.50684,1566.6666,2673.913,4166.6665,9000
Iceland,ISL,1983,0,0,0,4.8076925,4.5045047,9.049774,4.9261084,5.586592,6.5789475,69.565216,122.64151,223.21428,485.14853,511.1111,1027.027,1491.8032,2893.617,4064.516,9000
Iceland,ISL,1984,0,0,0,0,9.259259,4.5045047,4.830918,21.73913,6.329114,65.57377,85.71429,153.15315,372.549,576.087,813.3333,1725.8064,2255.319,3218.75,7720
Iceland,ISL,1985,50,11.560694,0,0,0,0,9.478673,5.319149,18.292683,23.076923,125,136.36363,216.98112,595.7447,776.3158,1555.5555,2765.9575,4272.727,9115.385
Iceland,ISL,1986,0,0,0,0,0,13.57466,0,5.2083335,0,43.79562,123.809525,112.149536,305.55554,404.2553,696.2025,1468.75,2583.3333,4696.9697,8961.538
Iceland,ISL,1987,0,0,0,0,0,0,0,5.0761423,28.571428,13.793103,92.59259,171.42857,290.9091,468.75,716.0494,1375,2960,4088.2354,9370.37
Iceland,ISL,1988,0,6.1728396,0,0,0,4.524887,9.174312,0,0,6.6225166,61.403507,144.23077,357.79816,577.3196,797.619,1333.3334,2620,4000,9321.429
Iceland,ISL,1989,0,0,0,0,4.7393365,0,4.5662103,4.830918,10.810811,12.658228,106.55738,76.92308,220.18349,377.55103,802.32556,1373.1343,2490.196,4264.706,9500
Iceland,ISL,1990,0,0,0,0,0,4.784689,4.587156,0,31.914894,30.487804,38.75969,116.50485,280.37384,336.63367,781.6092,1188.4058,2705.8823,3794.1177,7866.6665
Iceland,ISL,1991,42.553192,0,0,0,4.6728973,0,0,4.6948357,20.72539,0,43.79562,173.07692,182.6923,403.84616,738.63635,1309.8591,2358.4905,4628.5713,9000
Iceland,ISL,1992,0,0,0,4.6511626,0,0,0,9.345795,15.0753765,5.7471266,55.555557,130.84113,127.45098,390.4762,764.0449,1246.5753,2188.6792,3942.8572,8733.333
Iceland,ISL,1993,0,0,0,0,4.830918,0,0,14.018692,14.851485,22.346369,40,80.35714,207.92079,333.33334,600,1200,2090.9092,4189.189,9064.517
Iceland,ISL,1994,0,0,0,0,4.830918,0,0,13.953488,4.878049,32.608696,38.46154,101.694916,188.1188,403.84616,608.6957,1376.6234,2218.182,4000,8935.483
Iceland,ISL,1995,0,0,0,0,0,4.8076925,0,0,9.615385,21.390375,49.68944,133.85826,158.41585,323.52942,526.3158,1253.1646,2263.158,4973.684,8903.226
Iceland,ISL,1996,0,5.586592,0,0,4.716981,0,0,0,9.569378,21.052631,47.90419,89.55224,188.1188,300,494.84537,1000,2271.1865,4025.641,8718.75
Iceland,ISL,1997,0,0,0,0,0,4.7931747,5.1054273,4.734176,14.3287,20.437359,58.30224,42.55621,172.86084,305.77924,546.00604,1028.2457,1952.0997,3819.7097,8747.64
Iceland,ISL,1998,0,0,0,0,0,0,0,0,4.7323837,25.041319,17.026106,40.5378,182.36528,234.95761,476.77014,889.0513,1858.9132,3894.4724,8774.584
Iceland,ISL,1999,0,0,0,0,0,9.635768,9.726208,0,4.6728973,9.788567,33.03237,84.41558,250.47504,287.32684,429.44785,1083.1628,1675.5521,4302.151,8813.863
Iceland,ISL,2000,0,0,0,0,4.702121,0,4.7630386,4.9244103,18.669779,28.695778,43.08024,100.10636,144.776,279.53204,411.73444,893.58246,1671.6868,3093.0288,8229.353
Iceland,ISL,2001,0,0,0,0,0,0,0,0,0,9.416639,31.477886,36.007923,144.28918,245.82608,541.2289,924.9972,1498.0718,2683.363,7851.1196
Iceland,ISL,2002,0,0,0,0,0,0,9.358914,4.9726505,4.6264167,47.005733,60.90752,105.23239,115.34857,208.10623,375.4559,740.3315,1498.5591,3410.3174,8496.177
Iceland,ISL,2003,0,0,0,0,0,0,4.8506017,0,4.6842794,23.364487,29.883455,68.4697,96.28611,253.80711,321.85388,709.61304,1295.045,3255.2354,8778.626
Iceland,ISL,2004,23.452158,0,0,4.314064,4.7505937,4.5388527,0,4.8155637,14.320493,27.55327,68.09338,55.060017,92.263084,274.96896,387.34668,689.4251,1651.9669,2733.53,7790.143
Iceland,ISL,2005,0,0,0,0,9.174733,9.302758,0,4.7539816,4.837695,13.746964,19.018639,53.89964,88.52355,222.82744,291.95502,671.29114,1310.6862,2792.4233,6719.267
Iceland,ISL,2006,0,0,0,8.8160095,0,0,0,8.996041,9.513391,0,31.787838,35.99712,137.98897,186.66875,353.05444,663.84344,1365.6669,2662.3252,7574.654
Iceland,ISL,2007,0,0,0,0,0,9.0979395,4.2181635,0,9.324444,26.031498,26.726057,39.339104,104.372025,199.10036,290.0052,681.7657,1140.6844,2680.222,6876.592
Iceland,ISL,2008,21.017235,0,0,4.475274,0,0,0,0,8.95215,13.06222,26.408451,57.25464,56.462086,210.46724,333.62772,648.3733,1143.0023,2341.9204,7388.393
Iceland,ISL,2009,20.366598,5.5151114,0,0,4.1842756,4.335573,4.0138073,13.18102,13.602975,18.23736,35.53976,52.28137,49.748493,134.67107,251.11607,617.4997,1208.1903,2353.1494,7597.623
Iceland,ISL,2010,0,0,0,0,0,0,0,8.883164,0,0,45.358673,42.367893,87.08668,136.2221,295.81937,500.4947,1134.7518,2470.173,7329.1924
Iceland,ISL,2011,0,0,4.6998005,0,0,0,0,8.859554,18.342314,9.779951,22.738125,37.475113,63.729786,131.4554,252.73112,506.5331,1152.134,1939.3741,7010.5557
Iceland,ISL,2012,0,0,0,0,0,0,4.468974,8.770583,0,19.63672,27.413532,37.44179,103.17788,182.32094,232.378,322.18643,908.1337,2230.9607,6045.6274
Iceland,ISL,2013,0,0,0,0,0,0,0,0,9.417083,4.8109303,18.58477,27.892057,55.396084,106.47737,295.53012,452.2745,1173.2911,2026.8114,6733.144
Iceland,ISL,2014,23.033514,0,0,0,0,8.0332575,0,4.268852,23.255274,4.732608,23.636751,46.293083,93.39363,97.886795,211.58797,347.23944,868.53534,1914.3336,6388.987
Iceland,ISL,2021,0,0,0,0,0,0,3.2936993,3.3966238,7.627329,12.017786,42.012394,18.442528,63.112816,119.56288,225.99509,339.2647,729.67847,1198.8328,5694.8125
Iceland,ISL,2020,0,0,0,0,0,0,0,3.5643,15.343601,28.79059,38.728,41.152264,63.74792,116.2312,215.1413,309.51953,810.22125,1615.1176,5440.295
Iceland,ISL,2019,0,0,0,0,0,0,3.3256843,3.746862,15.463718,17.00102,17.574692,58.93286,82.18803,134.10818,220.72421,322.9198,634.1789,1767.3048,5878.694
Iceland,ISL,2018,24.02691,5.85206,0,0,0,0,3.4781399,7.913114,11.938873,17.518888,18.117582,63.189728,101.454956,112.293594,221.04875,362.49014,662.29083,1479.2899,5562.9976
Iceland,ISL,2017,0,0,0,0,0,0,0,0,16.745861,4.452459,42.70564,36.11412,74.95725,105.241005,202.57011,463.96024,748.22296,1900.0819,5947.5967
Iceland,ISL,2016,0,0,0,0,0,0,3.994328,8.61141,13.155298,13.630788,14.593569,32.013172,52.146294,87.219604,209.06834,375.13632,861.9026,1971.1656,7059.9854
Iceland,ISL,2015,0,5.5473886,0,0,0,4.006009,0,4.303111,18.094635,13.97201,19.256227,73.9816,81.620895,117.89474,230.2587,520.2285,912.5277,1898.9379,6772.4688
Iran,IRN,2013,41.46337,4.2071743,2.6414669,2.8237467,5.632142,7.188827,8.777136,11.998112,19.897764,37.7936,63.281372,124.39483,208.60445,362.52927,608.1307,1037.4985,2165.297,4309.2065,11739.817
Iran,IRN,2014,46.4858,4.152165,2.56619,3.1280642,5.0307107,6.6022625,8.556268,12.071144,19.373066,35.524715,58.28954,119.30654,204.64409,352.39743,580.8382,987.9602,1959.6421,3903.7173,11732.118
Iran,IRN,2016,38.197346,4.118852,2.2616398,2.566634,6.026748,8.071481,9.608429,12.440539,20.759924,37.4209,67.67881,133.06262,229.45192,384.37442,645.1202,1127.184,2169.6946,3995.7756,8694.113
Iran,IRN,2015,55.355698,5.562106,2.9378278,3.4658747,6.2170286,7.5614333,10.301209,14.372473,21.403488,42.29827,72.15722,139.25337,235.1138,404.34174,635.5552,1104.0087,2194.708,4150.59,13954.784
Iraq,IRQ,2008,55.19929,14.485089,4.54688,5.7646203,8.988329,10.481583,15.9295435,22.779707,42.784695,71.04686,124.48914,270.71313,500.00613,1032.3107,1423.2417,2022.4752,3452.2332,5547.296,11457.4375
Iraq,IRQ,2016,54.75084,3.3276389,2.752007,3.5385764,5.261953,7.939236,8.162309,13.264806,23.406254,45.3957,89.47264,192.24898,331.0772,640.7718,1286.0948,1751.3738,2712.1458,4133.8735,14030.24
Iraq,IRQ,2015,48.55677,3.8784945,2.9318829,2.2817512,4.1644635,7.444103,8.585894,13.294443,23.852846,41.547707,85.63508,192.12941,303.21155,610.21027,1210.0326,1662.2516,4812.372,,
Ireland,IRL,1950,19.017433,6.4751115,6.453926,10.682945,15.163935,31.639502,26.852312,48.25462,68.06807,118.043846,168.49817,364.26767,622.6994,1070.5497,1754.8033,3100.5977,4632.8125,6279.07,7676.692
Ireland,IRL,1951,23.622047,5.615724,6.403415,9.198927,10.783907,15.825915,32.258064,43.342037,71.67745,100.94287,188.31572,382.2086,631.98755,1132.7869,1908.8372,3268.7312,5260.4653,7217.532,8947.368
Ireland,IRL,1952,30.595814,3.626108,5.619951,8.314437,10.846892,16.68352,25.920166,36.585365,62.848454,111.29477,201.71149,381.875,553.81165,1022.2772,1696.9417,3097.166,4736.5176,6760.3833,8314.286
Ireland,IRL,1953,21.630615,6.4490123,6.239168,10.424423,11.735122,21.683016,22.908897,46.28633,56.671818,102.18579,179.6875,336.9358,539.62537,997.5104,1632.5967,2963.1526,4756.881,7300.633,8903.448
Ireland,IRL,1954,18.272425,2.4420025,4.452055,5.8801913,10.9658375,18.479408,21.953897,48.140045,59.286465,121.12982,178.69823,386.65802,592.6184,1101.086,1728.4403,3151.6096,5191.4893,8118.38,10033.112
Ireland,IRL,1955,16.835016,2.8842192,3.7376826,6.554989,10.225821,13.022246,23.282227,40.223465,54.24275,88.346886,175.64403,372.43207,553.4506,1149.4933,1807.3395,3460.4014,5491.654,9216.05,12025.478
Ireland,IRL,1956,1.6722409,2.9374738,3.714961,5.0614605,4.7393365,17.867113,22.968199,33.6758,58.273777,94.206825,149.65198,372.28262,533.59686,1082.9769,1661.157,3065.5913,5100.152,8619.632,11425.926
Ireland,IRL,1957,5.059022,2.9203172,4.411266,4.2949176,6.446068,11.428572,23.04427,27.517565,56.983242,101.0989,177.45665,339.35742,555.77954,1016.6667,1640.4078,3023.6306,5103.9756,8788.06,12155.688
Ireland,IRL,1958,5.226481,1.2479202,0.6863418,4.9946485,9.059534,16.499706,15.084852,30.248034,60.57143,103.37079,185.50725,339.53488,581.89355,1040.9501,1737.983,3032.4324,5396.8994,8746.355,12730.994
Ireland,IRL,1959,10.291595,1.2448133,1.7205781,2.115656,6.013746,11.438892,20.025839,29.739777,65.50725,89.35686,187.31989,337.9085,556.65027,981.64404,1749.5256,2929.9568,5355.14,8732.954,12687.5
Ireland,IRL,1960,8.474576,0.8295313,1.0373445,2.096436,6.858123,10.487353,21.333334,30.573248,47.73129,100.57803,161.49425,357.1889,527.6779,981.27924,1656.1302,2895.474,5177.116,8326.87,13277.777
Ireland,IRL,1961,1.5948963,1.2605042,1.7379215,2.7700832,5.560308,12.658228,16.50619,29.469547,56.354916,99.23664,174.685,371.73773,544.45264,1003.0534,1782.3984,3029.0947,5085.443,8741.24,14362.162
Ireland,IRL,1962,10,1.6413623,0.6901311,3.8194444,7.118928,11.635028,20.53388,29.72259,52.343273,98.87508,167.14864,343.63177,563.67584,1004.62964,1706.1611,2943.6008,5120.444,8809.782,14264.55
Ireland,IRL,1963,4.87013,1.6273392,1.7082337,1.7361112,4.5026608,8.865249,17.663044,23.240372,57.953144,99.46397,167.63678,338.9408,523.0988,1045.1362,1702.5023,3005.4348,5132.9116,8907.104,14155.44
Ireland,IRL,1964,8.01282,2.4183798,2.033209,1.3917885,3.2051282,12.593017,17.555706,29.451138,43.178974,103.241295,188.12463,352.2517,538.13855,1065.3544,1522.2524,2739.6062,4716.323,8407.714,13423.47
Ireland,IRL,1965,1.6155089,0.7952286,2.0188425,1.3956734,4.713276,11.104941,20.161291,29.68961,51.52672,103.510895,172.80286,346.3653,568.2759,1015.13947,1637.5779,2972.467,4968.254,8701.95,14396.985
Ireland,IRL,1966,6.289308,1.5854142,1.0036801,2.1023126,6.9417663,9.174312,14.0656395,25.920874,58.97602,89.35129,170.57057,359.61188,578.23126,1016.9628,1781.9614,3082.1309,5202.2295,8783.708,15458.128
Ireland,IRL,1967,7.7399383,1.5942607,1.6556292,1.3913044,3.0698388,7.3336825,10.403121,24.439919,42.45591,79.45376,162.93155,330.27524,563.72217,936.3057,1676.0564,2887.6772,4571.2,7740.2236,14446.078
Ireland,IRL,1968,3.0959752,0.8,1.64042,1.38217,3.82263,4.5848193,13.299557,22.312374,38.89255,108.44893,199.5104,314.81482,541.806,1043.2051,1629.7609,2953.912,4935.588,8717.877,16087.805
Ireland,IRL,1969,7.8864355,0,1.300813,1.7164435,4.9504952,5.453644,11.09741,23.584906,45.908184,100.64103,168.83116,349.7506,584.32935,1042.6356,1710.7142,2931.3623,4990.2915,8349.162,15432.039
Ireland,IRL,1970,3.125,0.39984006,0.9624639,1.6983696,7.1779375,7.204611,10.167464,20.721926,38.795986,99.22179,178.70485,340.65244,529.83606,1033.5366,1649.3739,2811.789,4826.58,7844.4443,15246.377
Ireland,IRL,1971,3.0165913,0,0.9466709,0,3.360717,9.753832,7.514451,22.47191,28.169014,88.408646,174.89069,325.15723,574.2894,940.2985,1588.551,2590.9092,4713.5923,7865.385,14248.804
Ireland,IRL,1972,3.0075188,1.5686275,1.2598425,1.3240649,3.3039649,5.882353,9.988901,16.015375,33.35557,105.40185,174.3525,355.4293,535.9689,1046.3917,1590.5096,2791.9192,4976.526,8589.041,15473.934
Ireland,IRL,1973,2.919708,0.77160496,0,1.6350555,3.6049027,4.845815,7.9957356,22.967102,43.8247,96.68874,189.77635,359.36508,551.3654,994.9128,1645.6897,2846.1538,4757.9424,8256.131,14869.159
Ireland,IRL,1974,1.4903129,0.7616146,0.6193868,0.9517766,3.1512606,9.094847,9.9789915,21.071644,42.317707,99.40358,180.01282,350.82175,563.0307,1055.2764,1647.0085,2949.1174,4539.2593,8484.849,16245.192
Ireland,IRL,1975,0,0.750469,0.30788177,1.5586035,2.7425437,8.463818,7.1283097,16.364698,37.39523,88.489685,176.58473,340.52,532.1522,952.4823,1568.1818,2803.7776,4425.0723,8296.398,14768.116
Ireland,IRL,1976,2.9985008,1.493652,0,2.4783146,3.6826248,4.8563333,7.4766355,17.071909,33.432835,79.31472,146.51312,352.82776,518.37524,934.989,1517.1315,2615.5398,4784.314,8221.333,15444.954
